cod_familiar_fam;n_pessoas_fam;qtd_pessoas_domic_fam
585307970;7;
585308004;13;
585308195;6;
585308276;4;
585308357;5;
585308438;9;
585308519;4;3.0
585308608;7;
585308780;10;5.0
585308861;8;
585308942;6;
585309086;3;
585309167;1;
585309248;6;
585309329;4;
585309400;4;
585309590;4;
585309671;1;
585309752;6;
585309833;5;
585309914;6;
585310092;5;
585310173;7;
585310254;8;4.0
585310335;5;
585310416;5;18.0
585310505;8;15.0
585310688;12;
585310769;7;
585310840;4;
585310920;4;
585311064;3;
585311145;4;
585311226;3;
585311307;8;
585311579;5;5.0
585311650;4;
585311730;5;
585311811;4;
585311900;4;
585312036;9;
585312117;3;
585312206;5;
585312389;5;
585312460;10;5.0
585312540;10;
585312621;7;
585312702;9;
585312893;5;
585312974;6;
585313199;4;3.0
585313270;5;
585313431;6;3.0
585313512;3;12.0
585313601;6;3.0
585313784;6;
585313865;6;
585313946;7;
585314080;8;
585314160;4;
585314241;6;
585314322;3;
585314403;5;
585314594;6;3.0
585314675;8;4.0
585314756;2;
585314837;5;
585314918;8;3.0
585315051;7;
585315132;5;
585315213;5;
585315302;5;
585315485;6;
585315566;6;
585315647;6;3.0
585315728;5;
585315809;7;5.0
585315990;13;
585316023;8;
585316104;7;
585316295;3;
585316376;5;
585316457;7;
585316538;4;
585316619;6;4.0
585316708;7;
585316880;4;
585316961;6;4.0
585317003;5;
585317186;11;
585317267;5;
585317348;5;4.0
585317429;6;
585317500;6;
585317690;13;4.0
585317771;3;
585317852;6;
585317933;3;
585318077;5;3.0
585318158;5;
585318239;6;
585318310;5;
585318409;13;6.0
585318581;7;
585318662;9;
585318743;5;5.0
585318824;10;
585318905;4;
585319049;5;
585319120;4;
585319200;11;3.0
585319391;4;
585319472;6;4.0
585319553;5;
585319634;5;
585319715;5;
585319804;6;
585319987;7;
585320055;10;
585320136;8;4.0
585320217;5;
585320306;7;10.0
585320489;7;
585320560;6;
585320640;8;
585320721;4;
585320802;5;
585320993;6;
585321027;5;
585321108;6;
585321299;4;
585321370;7;
585321450;8;
585321531;4;
585321612;11;
585321701;5;3.0
585321884;5;
585321965;11;7.0
585322007;4;
585322180;5;
585322260;5;
585322341;6;
585322422;5;
585322503;5;
585322694;4;
585322775;4;
585322856;5;
585322937;6;4.0
585323070;5;2.0
585323151;5;2.0
585323232;4;2.0
585323313;4;
585323402;9;
585323585;3;2.0
585323666;3;
585323747;3;
585323828;2;
585323909;8;
585324042;3;
585324123;4;
585324204;6;
585324395;5;4.0
585324476;10;
585324557;6;
585324638;7;
585324719;9;
585324808;4;
585324980;6;
585325014;10;2.0
585325103;7;3.0
585325286;4;
585325367;1;2.0
585325448;9;5.0
585325529;5;
585325600;5;1.0
585325790;3;
585325871;6;
585325952;3;
585326096;6;
585326177;5;
585326258;3;
585326339;8;
585326410;2;
585326509;6;
585326681;7;7.0
585326762;6;7.0
585326843;7;
585326924;5;3.0
585327068;9;5.0
585327149;4;
585327220;5;
585327300;8;4.0
585327491;8;
585327572;3;
585327653;4;
585327734;6;6.0
585327815;7;
585327904;4;
585328030;3;
585328110;5;
585328200;6;
585328382;3;2.0
585328463;5;
585328544;6;
585328625;5;
585328706;4;
585328897;6;
585328978;5;
585329001;9;5.0
585329273;11;5.0
585329354;6;22.0
585329435;7;
585329516;3;
585329605;4;
585329788;5;
585329869;6;3.0
585329940;4;
585330018;6;
585330107;7;
585330280;5;
585330360;6;
585330441;6;
585330522;7;7.0
585330603;4;
585330794;5;
585330875;5;
585330956;5;2.0
585331090;5;
585331170;9;
585331251;9;
585331332;5;
585331413;1;
585331502;3;
585331685;3;
585331766;5;
585331847;5;
585331928;4;2.0
585332061;8;
585332142;4;
585332223;6;
665411669;5;10.0
665411740;3;
665411820;5;2.0
665411901;4;
665412045;5;
665412126;4;
665412207;5;4.0
665412398;4;
665412479;4;2.0
665412630;6;
665412711;5;
665412800;8;
665412983;6;
665413017;5;
665413106;6;
665413289;5;
665413360;7;
665413440;7;4.0
665413521;5;
665413602;5;
665413793;2;
665413874;3;
665413955;5;4.0
680233830;1;4.0
684963892;5;
684963973;3;
684964007;5;
692613692;5;5.0
695561057;6;5.0
710520115;7;4.0
712112685;4;5.0
729684008;6;2.0
729767132;1;5.0
731100433;4;4.0
735844100;16;1.0
736265899;4;4.0
738457523;4;3.0
742129829;5;5.0
743862805;3;2.0
744127440;10;5.0
745467083;7;4.0
759192731;4;3.0
774507365;5;2.0
791878708;1;1.0
799416134;5;2.0
804948119;4;3.0
815816456;11;4.0
821610201;7;2.0
886897009;1;3.0
894549529;5;4.0
902803859;3;2.0
924734582;2;3.0
973361140;4;7.0
978584635;2;1.0
978587065;2;1.0
988803909;3;2.0
1001245695;6;4.0
1010013041;5;5.0
1010647997;6;2.0
1010721470;5;5.0
1085158004;2;4.0
1092519467;5;5.0
1096361558;3;3.0
1096361639;7;
1096361710;9;5.0
1096362015;5;5.0
1096362104;8;
1096362368;10;
1096362449;6;5.0
1096362600;5;
1096362791;4;
1096362953;4;
1096363097;6;
1096363259;7;6.0
1096363330;2;
1096363410;5;
1096363500;9;
1096363682;5;
1096363763;7;2.0
1096363844;6;3.0
1096363925;5;
1096364140;2;1.0
1096364220;5;
1096364492;4;2.0
1096364573;7;4.0
1096364654;5;
1096364735;6;
1096364905;2;
1096365030;6;6.0
1096365111;3;
1096365383;4;
1096365464;5;
1096365545;8;
1096365626;6;
1096365707;3;
1096365979;2;
1096366002;5;
1096366193;4;
1096366274;4;
1096366436;6;6.0
1096366517;3;
1096366606;3;
1096366789;5;
1096366860;6;
1096366940;5;4.0
1096367084;3;
1096367165;3;
1096367327;5;
1096367599;3;2.0
1096367670;8;5.0
1096367750;3;
1096367831;5;4.0
1096367912;10;2.0
1096368056;7;
1096368137;5;
1096368218;6;5.0
1096368307;3;
1096368480;5;
1096368560;3;1.0
1096368722;6;
1096368803;4;
1096368994;6;4.0
1096369028;4;
1096369109;5;
1096369370;5;
1096369613;8;
1096369702;6;
1096369885;4;
1096436582;4;7.0
1096436663;5;3.0
1096436825;3;2.0
1096437040;3;
1096437120;5;
1096437201;4;
1096437392;3;
1096437473;5;5.0
1096437554;3;
1096437988;4;
1096438100;3;
1096438283;6;3.0
1096438445;3;
1096438526;5;6.0
1096438607;7;
1096438879;4;
1096438950;5;
1096439255;6;5.0
1096439336;6;
1096439417;4;2.0
1096439506;6;
1096439689;9;9.0
1096439760;3;
1096439840;2;
1096440008;6;
1096440180;9;2.0
1096440261;6;
1096440342;4;
1096440504;5;
1096440857;7;
1096440938;3;
1096441071;8;
1096441152;5;
1096441314;4;
1096441403;6;
1096441586;4;1.0
1096441667;6;2.0
1096441748;4;
1096441829;8;4.0
1096441900;5;2.0
1096442043;6;5.0
1096442124;5;
1096442205;5;
1096442396;6;
1096442477;6;
1096442558;5;2.0
1096442710;5;
1096442809;5;
1096443015;5;
1096443104;3;
1096443287;9;
1096443368;6;2.0
1096443449;5;
1096443600;7;
1096443791;4;
1096443872;3;
1096443953;4;
1096444097;2;
1096444178;3;
1096444259;11;
1096444330;6;
1096444410;2;
1096444844;8;
1096444925;6;
1096445492;5;
1096445735;3;3.0
1096446030;2;
1096446111;2;1.0
1096446200;6;
1096446383;3;4.0
1096446464;4;
1096446545;2;
1096446626;5;
1096446707;4;3.0
1096447002;4;
1096447193;7;
1096447274;6;
1096447355;10;3.0
1096447436;10;
1096447517;2;
1096447606;4;
1096447789;3;
1096447860;5;
1096447940;5;
1096448165;4;
1096448246;5;
1096448327;5;
1096448408;7;
1096448599;7;
1096448831;4;
1096449056;9;
1096449137;6;
1096449218;10;
1096449307;5;
1096449560;5;1.0
1096449641;3;
1096449994;6;2.0
1096450062;6;
1096450143;3;
1096450305;3;3.0
1096450496;6;
1096450577;4;
1096450658;4;
1096450739;4;4.0
1096450810;4;
1096450909;4;
1096451034;5;
1096451387;4;1.0
1096451468;2;
1096451620;2;
1096451972;4;
1096452006;10;6.0
1096452197;1;2.0
1096452278;4;
1096452430;4;
1096452510;4;
1096452600;5;
1096452782;5;
1096452863;8;
1096452944;2;
1096453169;7;
1096453240;6;6.0
1096453401;5;
1096453754;6;5.0
1096453835;4;
1096453916;2;
1096454050;1;
1096454130;4;
1096454483;8;
1096454564;4;
1096454807;6;
1096454998;6;
1096455102;4;
1096455293;2;
1096455374;5;
1096455455;6;
1096455536;10;8.0
1096455617;4;
1096455706;7;
1096455960;3;
1096456001;4;2.0
1096456184;7;
1096456265;5;
1096456346;8;
1096456427;4;
1096456508;4;
1096456699;4;
1096456770;4;4.0
1096456931;8;6.0
1096457318;6;
1096457580;5;4.0
1096457660;5;3.0
1096457741;6;1.0
1096457903;5;
1096458047;6;3.0
1096458209;5;
1096458390;6;
1096458470;3;
1096458632;9;5.0
1096458713;7;4.0
1096458985;6;4.0
1096459019;5;3.0
1096459108;7;
1096459280;8;4.0
1096459361;4;
1096459442;5;
1096459523;3;
1096459604;5;5.0
1096459795;2;
1096459957;7;6.0
1096460297;7;3.0
1096460378;5;
1096460459;4;
1096460530;10;6.0
1096460610;6;
1096460700;7;3.0
1096461005;5;
1096461269;3;
1096461340;2;
1096461420;7;3.0
1096461692;3;
1096461773;3;2.0
1096462079;5;
1096462311;2;
1096462583;2;
1096462664;7;4.0
1096462907;5;3.0
1096463040;4;
1096463393;6;
1096463474;5;4.0
1096463555;3;
1096463717;3;
1096463806;3;2.0
1096463989;7;
1096464012;4;4.0
1096464101;4;
1096464284;3;
1096464446;6;
1096464799;4;
1096465094;4;
1096465175;5;
1096465256;6;
1096465337;7;
1096465507;6;
1096465680;6;
1096465760;6;5.0
1096465841;3;
1096465922;6;
1096466066;4;
1096466228;5;
1096466309;3;
1096466490;5;4.0
1096466570;4;4.0
1096466651;5;
1096466732;2;
1096466813;2;
1096466902;10;
1096467038;7;3.0
1096467119;4;3.0
1096467208;4;3.0
1096467623;8;
1096467704;5;
1096467895;4;3.0
1096467976;2;
1096468000;7;
1096468514;6;
1096468603;8;
1096468786;4;
1096468867;1;4.0
1096468948;5;4.0
1096469081;4;1.0
1096469162;4;
1096469243;4;
1096469405;5;
1096469596;5;
1096469758;3;3.0
1096469839;1;
1096469910;8;5.0
1096470098;4;
1096470179;4;
1096470764;5;
1096470845;5;3.0
1096470926;3;3.0
1096471060;5;
1096471221;5;
1096471655;6;
1096471817;4;
1096471906;5;
1096472031;4;
1096472112;2;2.0
1096472384;4;
1096472627;5;4.0
1096472708;4;
1096472899;2;
1096472970;4;
1096473194;6;5.0
1096529599;2;
1096529750;6;
1096529831;5;
1096529912;3;3.0
1096530090;8;
1096530171;8;7.0
1096530252;4;
1096530503;4;
1096530686;4;
1096530767;7;4.0
1096530848;4;
1096530929;4;
1096531143;5;4.0
1096531224;3;
1096531305;8;3.0
1096531496;5;
1096531577;6;
1096531739;7;
1096531810;7;6.0
1096531909;6;
1096532034;3;
1096532115;3;
1096532204;7;7.0
1096532387;3;
1096532468;6;5.0
1096532549;6;5.0
1096532620;8;
1096532700;6;6.0
1096532891;6;
1096532972;2;
1096533006;5;
1096533278;4;5.0
1096533430;4;
1096533510;4;
1096533863;4;
1096534169;5;
1096534240;5;2.0
1096534320;5;3.0
1096534401;5;
1096534592;5;
1096534754;5;4.0
1096534835;2;
1096535050;4;
1096535300;5;
1096535564;2;
1096535807;4;
1096536102;8;5.0
1096536374;6;
1096536455;3;
1096536536;6;
1096536617;5;
1096536960;5;
1096537001;4;
1096537184;5;4.0
1096537265;4;
1096537427;10;
1096537508;6;
585332304;4;
585332495;5;4.0
585332576;3;
585332657;5;
585332738;6;
585332819;6;2.0
585332908;4;
585333033;6;8.0
585333114;8;8.0
585333203;5;4.0
585333386;5;
585333467;4;
585333548;3;
585333629;6;
585333700;6;
585333890;8;
585333971;4;
585334005;4;
585334196;7;
585334277;5;5.0
585334358;4;
585334439;5;
585334609;5;
585334781;5;
585334862;5;
585334943;4;
585335087;4;
585335168;3;
585335249;5;
585335320;5;
585335400;6;
585335591;6;
585335672;8;
585335753;7;
585335834;4;
585335915;5;4.0
585336130;4;
585336210;6;
585336300;4;
585336482;5;
585336563;3;
585336644;3;
585336806;5;
585336997;4;
585337020;4;
585337101;5;
585337292;2;
585337373;5;
585337454;7;5.0
585337535;5;
585337616;8;
585337888;4;
585337969;5;
585338183;4;
585338264;4;
585338345;2;
585338426;5;
585338507;8;
585338698;4;
585338779;5;5.0
585338850;4;3.0
585338930;6;4.0
585339074;5;
585339155;8;2.0
585339236;5;
585339317;6;
585339406;5;
585339589;5;3.0
585339660;3;
585339740;3;
585339821;6;
585339902;3;
585340080;5;
585340161;6;
585340242;7;6.0
585340323;4;
585340404;3;
585340595;6;
585340676;3;
585340757;5;4.0
585340838;4;
585340919;6;
585341052;6;3.0
585341133;5;4.0
585341214;7;3.0
585341303;8;
585341486;6;
585341567;6;4.0
585341648;8;
585341729;4;
585341800;4;
585341990;4;
585342024;4;
585342296;3;
585342377;6;
585342458;8;6.0
585342539;4;5.0
585342610;5;6.0
585342709;3;
585342881;5;
585342962;4;
585343004;5;
585343187;4;
585343268;7;3.0
585343349;9;
585343420;6;
585343500;6;
585343691;4;
585343772;4;
585343853;6;
585343934;4;
585344078;5;
585344159;7;
585344230;3;
585344310;6;
585344400;9;3.0
585344582;5;
585344663;5;
585344744;4;
585344825;10;9.0
585344906;5;
585345040;5;5.0
585345120;10;9.0
585345201;9;5.0
585345392;6;6.0
585345473;6;
585345635;6;5.0
585345716;5;
585345805;3;
585345988;5;
585346100;4;
585346283;5;
585346364;10;
585346445;5;5.0
585346526;4;
585346607;3;
585346798;8;
585346879;5;
585346950;4;
585347093;8;
585347174;4;
585347255;1;
585347336;3;
585347417;5;
585347506;5;
585347689;6;5.0
585347760;3;
585347840;4;
585347921;5;
585348065;4;
585348146;5;
585348227;4;
585348308;7;
585348499;5;
585348570;6;
585348650;8;
585348731;3;2.0
585348812;5;
585348901;4;
585349037;7;
585349207;7;
585349380;6;6.0
585349460;5;
585349541;6;
585349622;5;
585349703;5;
585349894;3;
585349975;5;
585350043;6;
585350124;6;
585350205;7;
585350396;5;3.0
585350477;6;
585350558;6;
585350639;3;
585350710;6;2.0
585350981;8;
585351015;4;
585351104;1;
585351287;5;
585351368;5;2.0
585351449;3;
585351520;4;2.0
585351600;4;
585351872;4;
585351953;5;
585352097;2;
585352178;8;
585352259;2;
585352330;3;
585352410;5;5.0
585352500;3;
585352682;6;6.0
585352763;4;5.0
585352844;5;
585352925;5;
585353069;4;3.0
585353140;6;
585353220;5;
585353301;8;
585353492;9;6.0
585353573;8;
585353654;6;
585353735;8;
585353816;8;6.0
585353905;5;3.0
585354030;6;5.0
585354111;6;
585354200;6;
585354383;1;
585354464;4;
585354545;8;6.0
585354626;6;5.0
585354707;6;
585354898;7;4.0
585354979;5;
585355002;4;
585355193;4;
585355274;2;
585355355;4;
585355436;9;6.0
585355517;4;
585355606;4;
585355789;4;
585355860;6;
585355940;4;4.0
585356084;4;
585356165;2;
585356246;4;
585356327;4;
585356408;5;
585356599;3;2.0
585356670;4;
585356750;4;1.0
585356831;3;
585356912;4;
585357056;5;
585357137;6;4.0
585357218;4;2.0
585357307;4;
585357480;4;
585357560;5;
585357641;4;
589537954;9;6.0
589538098;6;5.0
589538179;2;
589538250;6;
589538330;7;
589538411;6;
589538500;4;
589538683;8;
589538764;7;
589538845;9;
589538926;5;
589539060;2;1.0
589539140;6;
589539221;3;
589539302;6;
589539493;8;
589539574;4;
589539655;6;
589539736;5;
589539817;8;
589539906;2;
589540076;2;
589540157;7;
589540238;5;
589540408;7;
589540580;6;
589540661;7;
589540742;5;
589540823;3;
589540904;7;
589541048;4;
589541129;8;
589541200;9;
589541390;4;1.0
589541471;5;
589541552;6;4.0
589541633;5;
589541714;9;
590452800;4;4.0
592635554;4;4.0
594469864;4;4.0
595906532;8;5.0
602146780;2;2.0
603225195;8;4.0
603263798;3;3.0
619974044;3;3.0
620522178;6;5.0
620534265;4;4.0
622520547;11;1.0
627584110;3;3.0
655008659;3;2.0
656947837;4;4.0
660257882;3;3.0
664616186;5;5.0
665376570;8;6.0
665376650;12;
665376731;4;
665376812;3;
665376901;2;
665377037;6;
665377118;3;
665377207;5;2.0
665377380;3;
665377460;4;
665377541;4;4.0
665377622;4;
665377703;4;
665377894;6;
665377975;3;
665378009;12;12.0
665378190;3;
665378270;10;
665378351;4;
665378432;2;2.0
665378513;4;
665378602;3;
665378785;3;3.0
665378866;5;
665378947;3;
665379080;5;
665379161;3;3.0
665379242;6;
665379323;3;
665379404;4;4.0
665379595;6;2.0
665379676;7;
665379757;3;
665379838;6;
665379919;9;
665380097;4;4.0
665380178;3;
665380259;4;4.0
665380330;5;
665380410;4;4.0
665380500;6;
665380682;5;
665380763;6;
665380844;3;4.0
665380925;3;
665381069;4;
665381140;4;
665381220;5;
665381301;6;
665381573;4;
665381654;2;
665381735;4;3.0
665381816;4;
665381905;3;
665382030;6;3.0
665382111;7;4.0
665382200;4;
665382383;4;
665382464;6;3.0
665382545;6;1.0
665382626;6;
665382707;6;3.0
665382898;7;4.0
665383002;7;
665383193;6;
665383274;7;
665383355;8;
665383436;6;
665383517;7;
665383606;8;
665383789;13;12.0
665383860;10;
665383940;6;
665384084;8;
665384165;6;
665384246;12;4.0
665384327;7;
665384408;12;7.0
665384599;5;
665384670;5;4.0
665384750;3;
665384831;5;
665384912;7;3.0
665385056;3;
665385137;8;5.0
665385218;4;
665385307;4;3.0
665385480;5;
665385560;8;4.0
665385641;8;
665385722;6;
665385803;6;
665385994;6;3.0
665386028;6;
665386109;7;2.0
665386290;7;
665386370;4;4.0
665386451;6;
665386532;6;
665386702;6;
665386885;5;
665386966;6;
665387008;5;
665387180;6;4.0
665387261;5;
665387342;5;
665387423;5;
665387504;1;
665387695;5;
665387776;3;
665387857;7;
665387938;3;
665388071;4;
665388152;4;
665388233;2;
665388314;4;
665388900;7;3.0
665389043;7;1.0
665389124;5;5.0
665389205;8;
665389396;5;
665389477;5;5.0
665389558;5;
665389639;15;4.0
665389710;2;2.0
665389809;7;6.0
665389981;3;
665390050;8;
665390130;8;5.0
665390211;10;
665390300;11;
665390483;6;1.0
665390564;9;
665390645;12;8.0
665390726;7;
665390807;5;
665390998;7;3.0
665391021;4;
665391102;10;3.0
665391293;7;
665391374;11;6.0
665391455;11;
665391536;7;5.0
665391617;10;
665391706;6;
665391889;5;
665392001;6;
665392184;10;
665392265;7;
665392346;6;
665392427;6;
665392508;7;
665392699;9;
665392770;7;
665392850;6;3.0
665392931;6;7.0
665393075;8;5.0
665400381;7;3.0
665400462;4;
665400543;4;
665400624;5;5.0
665400705;5;
665400896;11;3.0
665400977;4;
665401000;4;
665401191;6;
665401272;5;
665401353;6;
665401434;7;
665401515;10;
665401604;7;
665401787;5;
665401868;5;
665401949;3;
665402082;4;
665402244;9;7.0
665402325;4;1.0
665402406;5;
665402597;3;
665402678;5;
665402759;4;
665402830;6;
665402910;4;
665403054;8;
665403216;9;
665403305;6;
665403488;6;
665403569;10;5.0
665403640;4;
665403720;6;
665403801;5;
665403992;5;
665404026;4;
665404107;6;4.0
665404298;7;
665404379;5;
665404450;7;1.0
665404530;7;
665404611;10;7.0
665404700;3;
665404883;5;
665404964;5;
665405006;4;
665405189;4;
665405260;6;4.0
665405340;4;
665405421;9;
665405502;4;1.0
665405693;4;2.0
665405774;6;
665405855;4;
665405936;7;2.0
665406070;2;
665406150;5;
665406231;5;
665406312;3;
665406401;5;3.0
665406584;6;2.0
665406665;8;
665406746;6;7.0
665406827;7;3.0
665406908;6;1.0
665407041;5;
665407122;6;5.0
665407203;5;
665407394;9;
665407475;6;
665407556;7;
665407637;6;3.0
665407718;9;3.0
665407807;5;
665407980;4;
665408013;5;
665408102;5;
665408285;9;6.0
665408366;7;
665408447;7;
665408528;9;6.0
665408609;9;
665408790;9;4.0
665408870;8;4.0
665408951;7;
665409095;8;
665409176;7;4.0
665409257;9;
665409338;9;
665409419;6;
665409508;6;
665409680;4;
665409761;3;
665409842;4;
665409923;5;
665410000;4;2.0
665410182;6;3.0
665410263;9;
665410344;9;6.0
665410425;4;
665410506;8;
665410697;4;3.0
665410778;8;2.0
665410859;9;8.0
665410930;7;6.0
665411073;5;
665411154;4;
665411235;5;
665411316;4;
665411588;6;5.0
1096369966;5;3.0
1096370115;4;
1096370204;4;3.0
1096370468;4;3.0
1096370549;5;5.0
1096370620;9;
1096370700;3;2.0
1096370891;7;
1096370972;4;
1096371006;2;
1096371197;4;
1096371278;5;
1096371359;3;
1096371510;4;4.0
1096371600;3;
1096371782;6;
1096371863;6;
1096371944;2;
1096372088;5;
1096372169;7;
1096372240;3;
1096372754;4;
1096372835;4;
1096372916;4;
1096373050;5;
1096373130;4;4.0
1096373211;5;
1096373564;7;
1096373645;6;
1096373726;4;3.0
1096373807;3;3.0
1096373998;4;3.0
1096374021;7;3.0
1096374102;2;1.0
1096374374;6;4.0
1096374455;3;
1096374536;3;2.0
1096374617;5;
1096374706;6;5.0
1096374960;8;5.0
1096375184;8;5.0
1096375265;5;4.0
1096375346;4;
1096375427;2;
1096375508;3;
1096375699;6;
1096375770;5;
1096375850;4;
1096376237;2;
1096376318;7;
1096376407;6;
1096376660;6;
1096376741;4;1.0
1096376903;4;
1096377047;7;4.0
1096377128;6;7.0
1096377632;6;
1096377802;4;
1096378019;7;
1096378361;4;5.0
1096378442;3;
1096378523;4;
1096378604;5;
1096378876;9;
1096379090;3;
1096379171;3;
1096379333;5;5.0
1096379414;5;
1096379503;7;
1096379767;7;6.0
1096379848;9;6.0
1096379929;3;
1096380005;5;
1096380188;2;
1096380269;3;1.0
1096380340;5;5.0
1096380420;5;
1096380501;7;7.0
1096380773;4;
1096380854;6;
1096380935;6;6.0
1096381150;8;7.0
1096381230;6;5.0
1096381311;6;
1096381400;3;
1096381583;10;6.0
1096381664;2;
1096381745;5;4.0
1096381826;3;4.0
1096382040;3;
1096382121;5;2.0
1096382202;4;5.0
1096382474;7;2.0
1096382555;3;2.0
1096382636;4;
1096382806;6;2.0
1096383284;5;1.0
1096383365;4;
1096383527;5;
1096383608;5;
1096383799;4;
1096383870;4;
1096383950;4;
1096384175;5;
1096384256;5;
1096384337;4;4.0
1096384418;4;
1096384507;5;6.0
1096384680;6;
1096384841;5;4.0
1096384922;6;
1096385066;6;
1096385147;7;
1096385228;4;
1096385309;5;
1096385490;5;5.0
1096385570;5;
1096385651;3;2.0
1096385732;5;
1096385813;2;
1096385902;4;3.0
1096386038;2;
1096386119;7;
1096386542;4;6.0
1096386623;2;
1096386704;4;
1096386895;2;
1096387000;6;
1096387514;6;
1096387603;4;
1096387786;4;5.0
1096387867;6;
1096387948;5;
1096388081;2;2.0
1096388162;5;
1096388243;3;2.0
1096388324;10;
1096388405;4;
1096388596;4;
1096388758;12;5.0
1096388839;4;
1096388910;8;
1096389053;7;10.0
1096389134;6;
1096389304;3;
1096389487;8;4.0
1096389568;7;2.0
1096389649;6;3.0
1096389720;4;
1096390060;5;
1096390221;3;
1096390302;2;
1096390493;3;
1096390574;2;
1096390736;5;
1096390817;7;
1096390906;3;
1096391112;5;
1096391201;4;3.0
1096391384;5;
1096391465;5;
1096391546;3;
1096391627;7;
1096391708;3;
1096391970;4;
1096392194;8;4.0
1096392275;6;
1096392356;3;
1096392437;5;4.0
1096392518;8;1.0
1096392607;3;3.0
1096392780;2;
1096392860;4;
1096392941;5;
1096393085;5;3.0
1096393166;3;
1096393247;2;
1096393328;5;5.0
1096393409;3;2.0
1096393590;9;6.0
1096393751;2;
1096393832;5;
1096394057;5;
1096394138;3;5.0
1096394219;12;9.0
1096394308;7;
1096394480;5;
1096394642;3;6.0
1096394723;5;2.0
1096394804;6;
1096395029;4;
1096395100;5;
1096395452;5;5.0
1096395533;3;
1096395614;2;
1096395703;4;
1096395886;8;4.0
1096395967;5;
1096396009;5;
1096396181;9;
1096396343;8;5.0
